movieId,userId,tag
1610,11,adapted from:book
1780,594,lawyers
1259,370,Tom Cruise
462,212,movie to see
2030,678,cultural differences
1861,678,mental illness
2485,370,franchise
1248,369,visually appealing
537,467,Charlie Sheen
2288,370,R
595,750,heart of darkness
1741,761,DVD-Video
131,448,Mary-Louise Parker
512,580,Oscar (Best Picture)
372,127,irony
1482,138,macho
2180,841,World War I
604,54,POLITICAL UNREST
943,675,Buddy movie
335,133,excellent script
219,732,animation
818,258,genetic selection
601,563,atmospheric
2369,423,visually appealing
2071,76,colonialism
1074,815,xenophobia
2415,249,manic pixie dream girl
2394,206,humorous
1488,206,must see
1567,548,pregnancy
1258,326,forest
951,548,black and white
2384,127,dark comedy
2385,548,nudity (full frontal)
1597,761,Spherical Blow-Up
2465,173,Marvel
797,289,Guillermo del Toro
1854,796,franchise
682,548,genocide
1310,594,aliens
1466,326,Goldie Hawn
1998,775,virtual reality
1627,54,stylized
1959,236,Viggo Mortensen
2447,479,sunny
1401,761,CLV
2496,424,Jennifer Lawrence
433,701,1960s
141,370,Canada
2189,815,ticket
728,815,memasa's movies
665,775,multiple roles
2038,761,Betamax
29,548,biology
2384,200,satire
122,548,police
302,289,World War II
510,176,friendship
1355,176,mental illness
997,424,virtual reality
2400,831,Tim Burton
2448,88,Amy Adams
596,54,sweeping
818,325,Jude Law
2410,766,weak plot
2354,141,Jon Voight
651,182,Political
1425,424,Oscar (Best Supporting Actor)
2374,212,movie to see
599,300,black and white
638,424,Humphrey Bogart
1420,133,musicians
2460,424,Hugo Weaving
1019,369,mishaps
1800,548,transgender
276,766,dinosaurs
2233,53,Patricia Clarkson
1100,141,Anthony Hopkins
1721,89,Eddie Murphy
42,768,twists & turns
2289,775,magic
1113,775,dumb blonde
691,761,DVD-Video
903,766,disturbing
2417,249,unpredictable
2215,54,ominous
1252,138,satire
2291,545,artistic
2309,538,super-hero
1848,84,beautiful
508,11,related:The Island of Dr. Moreau (book)
1156,548,Christmas
322,52,western
2305,548,fake trailers
1902,473,Quirky
1830,594,aliens
2286,289,Jack Nicholson
708,121,Australia
1259,702,notable soundtrack
2257,702,claustrophobic
646,761,CLV
2457,775,Steven Spielberg
2348,548,religion
924,370,Dustin Hoffman
2301,88,Mark Ruffalo
2288,809,survival
858,212,Bob*ola
652,37,censorship
1402,370,19th century
261,50,Business is the antagonist
1570,300,aliens
2181,417,depressing
307,435,Richard Attenborough
42,351,twist ending
2452,16,Romance
1755,702,romantic
242,648,comedy
2408,176,UNLIKELY FRIENDSHIPS
2367,571,superhero
2444,127,disturbing
1135,414,off-beat comedy
827,548,subway
2346,815,apocalypse
175,435,Luc Besson
1979,814,Kevin Spacey
2041,680,melancholy
1357,643,road trip
728,370,AFI 100
2067,258,adventure
1222,548,nudity (topless)
513,532,christmas
2469,815,Netflix Finland
1398,71,court
321,802,Kiefer Sutherland
600,418,3.5
602,548,multiple roles
2037,114,gangsters
2123,176,global warming
840,435,Raja Gosnell
1911,414,police corruption
566,548,based on a book
276,548,dinosaurs
995,176,villain
903,40,mathematics
2315,435,Steven Soderbergh
750,435,Dennis Dugan
2472,678,violence
2285,9,alternate reality
1269,548,black and white
2062,815,kiss
169,548,small town
213,52,emotional
2075,775,Orlando Bloom
192,548,desert
2067,176,strong female lead
2438,786,cinematography
954,111,pointless
2115,111,inspirational
1229,761,70mm
2184,370,Bechdel Test:Fail
2333,815,freedom from society
754,37,Eugene Levy
2478,370,PG-13:language
2364,548,serial killer
955,45,family
569,786,grotesque
1903,702,romance
2201,548,stylized
651,594,brainwashing
1727,479,vday
537,370,70mm
1505,548,talking animals
2465,370,superhero team
704,160,it was creepy
574,548,nudity (full frontal)
408,548,based on a TV show
2295,398,chemistry between actors
84,594,journalism
2288,54,gritty
553,37,retarded
2286,342,Martin Scorsese
2284,2,'I Want To Meke Romance Explosion On Her Stomatch!'
274,21,prison
2415,749,cute
2264,548,dogs
213,435,Robert Zemeckis
1676,775,Sean Connery
2413,716,War
2067,634,steampunk
2435,467,Christopher Nolan
1239,831,Hugh Grant
1809,188,Playlist
1549,435,William Friedkin
1942,435,Peter Weir
1743,569,Johnny Depp
1049,50,Ennio Morricone
918,424,Oscar (Best Supporting Actress)
2031,424,Robert Duvall
238,761,CLV
903,766,great soundtrack
1681,127,morality
2388,548,revenge
2394,41,ending
2201,307,superhero
2411,661,sad but good
1323,258,King Arthur
343,164,black comedy
2360,815,child killing
958,214,samurai
1952,775,boring
810,435,Criterion
1426,505,Peter Bogdanovich
466,548,Great Depression
552,761,VHS
2289,127,based on a book
1629,648,superhero
1955,249,totalitarianism
2442,361,slow
1167,176,horror
2186,546,surrealism
2037,285,Can't remember
2467,766,visually appealing
2286,122,gangsters
2387,388,Oscar (Best Music - Original Song)
2215,370,Mutant Enemy
1501,786,cinematography
306,775,1930s
1415,370,adapted from:book
1315,615,psychedelic
2148,796,franchise
609,609,Stanley Kubrick
1781,435,Frank Oz
1227,732,Star Wars
476,258,brilliant ending
2012,370,pirates
1336,133,sci-fi
481,370,Ian Holm
2156,670,satire
728,667,classic
818,766,genetic selection
681,127,psychedelic
2090,330,maintaining illusion
335,290,Anthony Hopkins
2187,824,seen
735,505,Coen Brothers
2002,815,ensemble cast
171,54,lurid
1211,526,adaptation
1061,11,comedy about witness protection/relocation
2407,548,revenge
2483,592,Jennifer Lawrence
1389,11,murder
1272,567,somber
40,535,violent
2341,548,nudity (topless)
657,127,stylized
2470,775,gender disguise
2369,300,story-in-a-story
1487,592,Amanda Peet
1377,484,mad scientist
1737,370,cult film
29,548,imdb top 250
2482,768,nostalgic
1419,11,Pixar animation
1730,435,Kevin Costner
672,382,mockumentary
2384,737,dark comedy
717,787,reviewed
183,815,swimming pool
2438,701,writing
1063,176,military industrial complex
1693,50,stylish
2159,809,schizophrenia
2078,815,on dvr
1488,206,blindness
1956,141,Ralph Fiennes
1728,702,italy
1410,370,Oscar Nominee: Supporting Actress
1479,680,Gary Sinise
1127,11,animal:pig
884,775,Roland Emmerich
2006,54,menacing
2475,3,pointless
1304,821,high school
1975,289,Monty Python
582,448,drama
2150,590,Below R
189,89,thought-provoking
645,326,atmospheric
1823,448,dark
2281,307,atmospheric
1929,37,Jeff Goldblum
459,45,Grace Kelly
742,435,Michael Mann
435,538,voyeurism
2310,435,Steve Carell
1,702,scary
700,594,prom
2435,370,open ending
1959,814,Ian McKellen
591,548,directorial debut
2417,249,underdeveloped characters
667,775,gunfight
2357,702,full of stupid things
176,319,atmospheric
505,484,Dick Van Dyke
542,414,ensemble cast
42,206,Kevin Spacey
2435,775,clever
1702,206,TÃÂÃÂ©a Leoni
1007,758,Lord Of the Rings
1881,324,Mel Gibson
1829,548,bad science
2435,206,action
1089,680,heartwarming
1363,810,dystopia
462,594,swashbuckler
1506,761,Betamax
455,54,ominous
45,841,poets
139,300,silly
356,532,spies
1214,141,Molly Shannon
1943,796,Not Luc Besson
2265,571,new york city
1911,16,violence
1220,128,strange
133,54,MEN'S FRIENDSHIPS
203,330,Australian
1280,64,Frank Oz
1373,424,based on a book
1800,670,quirky
2211,548,Antarctica
1781,11,setting:Montreal
476,176,Race issues
829,370,Oscar Nominee: Original Screenplay
1408,815,National Film Registry
1285,613,watched 1999
1832,421,psychology
2403,89,du -ac --time /var/lib/dpkg
261,831,dystopia
2125,670,joseph campbell's study of mythology influenced
2253,370,theater
2472,848,David Fincher
1768,831,adventure
2327,414,crude humor
2175,775,anime
1355,721,action
662,548,black and white
6,654,Harrison Ford
91,11,alter ego
1439,370,Oscar Nominee: Costume Design
1008,435,Michael Radford
707,563,Based on a TV show
1521,736,radio
2186,370,corn industry
2044,679,violence
2288,821,Michael Caine
986,535,fun movie
701,548,Louisiana
585,761,BD-Video
999,11,serial killer
40,160,creepy
2342,198,coen brothers
133,484,jay and silent bob
1910,548,Disney
2418,815,visually appealing
1434,54,deliberate
1968,11,related:book:Mrs. Dalloway
2425,801,plot
2321,330,Shia LaBeouf
789,775,brutality
2274,141,Dick Van Dyke
535,163,Patrick Swayze
1089,45,fantasy
2401,369,good dialogue
1672,435,Steven Brill
1693,548,multiple storylines
205,53,gay
720,370,Star Trek
1832,369,dreamlike
1917,548,assassin
2484,20,great script
1374,307,based on a true story
1236,548,religion
1903,370,space
307,548,C.S. Lewis
1370,54,satirical
286,141,Robert Sean Leonard
633,548,assassin
2237,141,Rosamund Pike
451,54,atmospheric
2398,571,cinematography
2332,121,father-son relationship
1663,258,addiction
1357,133,melancholic
758,548,Las Vegas
2435,76,dreamlike
1669,64,Chia-Liang Liu
1225,815,books
2166,775,J.M. Barrie
1107,176,royalty
2353,370,violent
2431,754,graffiti
964,45,US history
2343,548,movie business
1746,435,Simon Wincer
2191,654,Leonardo DiCaprio
1952,195,philosophy
587,634,surreal
649,528,feel-good
391,484,social commentary
1663,370,emotional
1155,370,Seen 2006
1091,206,comedy
2253,370,Cold War
2170,249,unlikable characters
656,580,Oscar (Best Picture)
2320,123,to see: action
15,424,Alan Rickman
593,428,Surrealism
1956,141,Stanley Tucci
2364,659,Oscar (Best Supporting Actor)
2144,815,memasa's movies
453,810,aliens
2468,370,Woody Harrelson
201,761,CLV
2189,319,fantasy
829,326,voyeurism
1871,396,simple
2406,424,space
452,370,atmospheric
91,300,franchise
1239,831,romance
297,689,Seen 2014
176,414,cult film
607,548,Saturday Night Live
302,609,Steven Spielberg
462,370,castle
1723,11,zombies
1891,850,College Humor
2030,678,Melancholic
1650,548,ZAZ
2232,643,Oscar (Best Directing)
2285,737,visually appealing
1568,258,seen more than once
2496,52,X-men
2067,11,narrated
566,548,controversial
1510,448,premonition
681,64,Alan Parker
603,435,Luc Besson
1535,98,Classic
785,594,transplants
416,526,gothic
1074,127,fantasy
2271,821,Brad Pitt
1814,370,bluntman and chronic
176,801,Bruce Willis
1493,766,Don Cheadle
2492,135,crime
42,300,Benicio Del Toro
2159,300,memory
2424,528,plot makes no sense
1676,11,murder
1949,814,Halle Berry
2435,127,thriller
116,176,Viggo Mortensen
1968,330,Nicole Kidman
2156,702,Trey Parker
1715,435,Thomas Carter
2250,370,comic book
2057,11,computers
1091,20,father-son relationship
2444,809,horror
2455,767,poorly written dialogue
596,761,VHS
451,138,mental illness
271,689,Seen 2008
2480,775,R
1690,702,idealism
1995,370,competition
266,548,based on a book
1461,45,rock and roll
2309,761,BD-Video
2355,370,Oscar (Best Actor)
2337,548,based on a book
1588,444,fucked up
1990,9,Christopher Guest
1626,163,Cathy Moriarty
1262,380,Ghosts
675,64,Steven Spielberg
1648,319,virtual reality
1691,121,anti-war
1408,680,imdb top 250
1849,274,stupid
1080,325,Joe Pesci
1390,214,satire
525,615,based on a book
814,133,suspense
292,643,Oscar (Best Supporting Actress)
2321,370,teen
2222,814,Nicolas Cage
2462,678,virus
1930,532,Nudity (Full Frontal - Notable)
331,670,Action
82,761,CLV
2285,700,fascism
1419,111,Tom Hanks
203,54,bright
1336,801,Paul Verhoeven
1755,414,patriotic
2331,392,Sexualized violence
388,815,Golden Raspberry (Worst Picture)
332,678,sci-fi
2372,548,anti-hero
1211,11,adapted from:play
2390,821,pixar
2170,258,good acting
1823,690,movie business
1648,319,dreamlike
1591,54,TREACHEROUS SPOUSES
646,424,Steve McQueen
537,370,1960s
1184,330,workplace
2297,370,R:graphic war violence
1446,787,reviewed
2062,815,disability
845,206,Kate Winslet
1868,54,talky
2051,467,Laura Linney
313,40,memory
1072,428,shape shifter
5,370,philosophy
2420,370,Detroit
1935,177,philip seymour hoffman
2424,629,music
886,307,drugs
667,370,Classic
810,824,not seen
2197,113,funny
548,182,quotable
2358,548,found footage
171,548,Native Americans
1076,163,Richard Grieco
966,643,hockey
943,324,Mel Gibson
642,809,dreamlike
2328,815,rivalry
1367,289,James Bond
2012,58,thriller
1081,54,wry
597,33,Carrie Fisher
2402,424,Jon Favreau
654,309,comedy
1932,656,childhood
1728,545,sequel
900,64,Bruce Willis
650,180,need to own
932,307,teens
335,122,Anthony Hopkins
633,451,Nudity (Topless - Brief)
1079,37,satire
2240,815,memasa's movies
1136,761,BD-R
672,766,rock and roll
953,50,trains
71,54,talky
1351,831,castaway
2289,54,eerie
1021,11,animal:seal
2133,684,owned
564,617,hilarious
2144,330,twist ending
2298,700,animation
1807,141,Julie Andrews
2078,423,Jennifer Connelly
825,37,giant space bugs
578,370,Red Curtain trilogy
2151,423,Che Guevara
26,815,library vhs
2270,111,Steve Carell
2380,815,To See
237,123,Jean-Claude Van Damme
1959,538,high fantasy
548,594,adolescence
1777,775,Edmond O'Brien
42,684,owned
742,761,CLV
1390,258,controversial
1502,761,BD-R
116,176,religion
219,176,Jeremy Irons
681,815,loneliness
435,370,alone
1356,552,marriage
2100,436,vista vision
118,54,sexual
176,448,violence
5,370,R
649,538,time travel
709,815,To See
645,54,RENEGADE BODY PARTS
1752,111,odd
1475,289,Robert Rodriguez
2435,319,alternate reality
1585,531,beautiful
372,421,surreal
1439,648,based on a book
1522,111,Greg Kinnear
511,164,camp
1371,370,wilderness
1535,766,breaking the fourth wall
386,176,cold war
1655,643,rock and roll
951,414,classic
1923,451,pole dancer
277,54,creepy
1144,370,old age
157,176,robots
1799,121,adolescence
2400,446,alternate universe
1532,163,Liv Tyler
2291,737,artistic
2090,182,maintaining illusion
341,141,George Clooney
2292,825,spies
686,775,Michael Caine
268,775,Tommy Lee Jones
1704,370,1930s
1585,761,Betamax
293,11,sport:American football
1097,163,Kathy Bates
1531,176,multiple realities
1498,45,baseball
378,163,Alcatraz
985,356,inspirational
1954,370,writers
42,425,twist ending
2281,602,mayan
1200,548,manipulation
1423,114,amputee
324,424,indie
1200,448,based on a book
343,52,witty
2369,424,visually stunning
1094,678,social conflicts
194,11,odd-numbered ST movie
2351,182,quotable
494,548,directorial debut
2286,45,Leonardo DiCaprio
712,141,Whitney Houston
639,52,alien invasion
2226,831,19th century
964,548,imdb top 250
1162,11,adapted from:book
506,11,circus
1814,538,parody
373,198,Michael Keaton
2360,319,Ralph Fiennes
1325,761,DVD-RAM
861,285,Friday night movie
1737,370,memory
1829,54,FANTASY LIFE
1094,198,Deep
2387,548,based on a book
2411,370,animated
230,801,tense
1704,815,baptism
2219,761,BD-Video
192,761,CLV
2106,670,High School
2430,809,humorous
61,53,19th century
591,54,gritty
1383,64,Mel Brooks
984,648,Disney
1526,435,Criterion
1637,300,sexy
1939,21,japanesse horror
805,125,mountain climbing
931,571,Drama
1817,821,Denzel Washington
2147,548,nudity (topless)
1315,548,Beatles
1244,815,audition
1951,88,friendship
291,713,Denzel Washington
2152,370,Criticker top pick
1157,548,sentimental
2444,749,Oscar (Best Actress)
2168,815,blackmail
60,716,Bechdel Test:Pass
1147,775,Carl Weathers
2046,670,comedy
1978,538,superhero
2237,141,Jena Malone
2186,370,Keanu Reeves
682,716,true story
481,761,BD-R
321,435,Stephen Herek
495,408,family
2147,702,Buddy movie
1106,548,politics
1543,548,journalism
1395,435,Andrew Marton
2430,548,revenge
2355,370,author:Upton Sinclair
2206,435,Tom McGrath
1516,775,crime wave
1771,775,ending kinda ruined it
666,111,classical
1292,548,sketch comedy
694,548,campy
530,435,Blake Edwards
1496,45,Indiana
906,580,Oscar (Best Picture)
2061,590,violent
1242,414,music documentary
570,809,clowns
222,716,Jim Carrey
862,68,Adam Sandler
2441,435,Robert Schwentke
1283,45,US history
1693,548,narrated
2136,775,superhero
133,484,low budget
91,275,nostalgia
302,535,war
415,531,costume drama
1737,548,revenge
1669,815,Netflix Finland
2177,775,bad acting
521,64,Leonardo DiCaprio
1439,594,murder
337,473,Bearable Disney
2367,212,movie to see
2228,814,Phillip Seymour Hoffman
2273,613,watched 2007
363,127,fantasy
714,548,remake
654,801,comedy
2044,801,visceral
1643,639,Seen more than once
1601,448,Post apocalyptic
2122,761,DVD-Video
129,342,long takes
241,821,Michelle Pfeiffer
845,548,nudity (topless)
629,289,John Turturro
2332,11,Russian mafia
2435,775,complicated
250,548,aliens
1220,548,underrated
176,774,Quentin Tarantino
1039,369,Fantasy
158,435,Gillian Armstrong
2400,4,dr. seuss
1789,289,Nostalgia Critic
675,848,treasure
115,309,Chris Columbus
1157,163,Dabney Coleman
924,837,psychology
2372,76,action
2168,815,sexuality
158,45,remake
642,514,Stanley Kubrick
95,424,Eric Idle
2351,135,pregnancy
422,249,atmospheric
1513,370,heat wave
1364,370,animation
1017,761,Betamax
614,815,Nudity (Topless - Brief)
2465,809,agents
1259,138,voyeurism
2053,701,Russell Crowe
2475,398,plot holes
1272,815,RISE AND FALL STORIES
1238,548,nudity (topless)
182,53,coincidences
422,370,great cast excellent
2404,303,nostalgic
538,285,Can't remember
230,535,tense
2014,548,Florida
1906,289,Morgan Freeman
2484,20,wisdom
1781,594,heist
799,815,memasa's movies
1823,37,Atmospheric
2499,424,Chris Pratt
2444,370,mirrors
2209,548,double life
1271,326,May-December romance
2387,370,dreamlike
2408,37,space travel
1878,388,bollywood
2309,370,alter ego
958,435,Criterion
189,642,corruption
1937,680,Michael Moore
601,670,dark
2072,54,heartwarming
870,370,New York City
1925,526,sword and sandal
787,824,06.04.06
1371,176,Bechdel Test:Pass
1424,548,imdb top 250
1210,792,seen more than once
2270,548,drugs
2437,249,video games
2477,761,BD-Video
851,173,dark comedy
2253,424,Oscar Winner
254,289,Brian De Palma
2478,370,Bechdel Test:Pass
473,786,James Stewart
1965,775,Studio Ghibli
2267,88,bad acting
1982,53,London
435,815,wheelchair
175,548,assassin
760,754,gangster
525,370,screenwriter:Roald Dahl
2199,775,slapstick
1530,127,music
2006,815,writing process
1663,739,drugs
2417,768,social commentary
1693,569,Guy Ritchie
422,351,James Caan
2357,424,chick flick
718,548,based on a TV show
261,448,dystopia
735,168,Coen Brothers
435,54,wry
2421,749,based on a book
649,300,time travel
422,538,Mafia
2329,176,rose mcgowan
2044,653,Tarantino
2378,670,sci-fi
525,689,seen 2010
19,678,Danny DeVito
1210,206,martial arts
2250,16,thought-provoking
1971,815,CIA Agent
1091,249,bittersweet
1741,37,episodic
2066,775,Beautiful
439,164,black comedy
2360,690,dark comedy
1424,814,Tom Hanks
